#number_of_iteration	iteration_error	upper_bound_in_bisection
1               		0.672149		1.25
2               		0.506378		0.625
3               		0.31322		0.3125
4               		0.168295		0.15625
5               		0.0650905		0.078125
6               		0.0152521		0.0390625
7               		0.0014951		0.0195312
8               		3.55059e-05		0.00976562
9               		8.33186e-08		0.00488281
10              		4.64678e-12		0.00244141
11              		0		0.0012207
