#node 1/N	error
0.25            		0.0374535
0.125           		0.00878537
0.0625          		0.00216355
0.03125         		0.000538877
0.015625        		0.000134522
0.0078125       		3.34244e-05
0.00390625      		7.84813e-06
0.00195312      		1.23689e-06
0.000976562     		2.32876e-07
